"id","day","previous_deaths","new_deaths","previous_cases","new_cases"
"03",93,802496,15896,87417,159
"11",93,51355,996,6718,2
"14",93,1151,22,432,0
"01",93,157562,3812,30314,86
"16",93,21423,494,4469,2
"20",93,5772,130,1354,0
"19",93,12402,271,3430,3
"09",93,43518,1021,10070,3
"22",93,22106,461,4415,10
"10",93,3763,75,1431,1
"02",93,7393,143,1181,2
"05",93,77704,1886,19105,8
"13",94,17690,400,3235,5
"17",94,1320,27,399,0
"21",94,14882,291,2593,0
"18",94,4748,96,1158,1
"15",94,19661,406,4773,6
"08",94,203960,4083,27627,16
"06",94,15841,331,3255,4
"12",94,26765,701,7672,11
"07",94,64481,1438,9589,39
"03",94,818450,15954,87801,384
"11",94,52351,996,6718,0
"14",94,1173,22,434,2
"01",94,161390,3828,30387,73
"16",94,21918,495,4479,10
"20",94,5902,130,1355,1
"19",94,12674,272,3435,5
"09",94,44545,1027,10082,12
"22",94,22568,462,4422,7
"10",94,3838,75,1431,0
"02",94,7536,143,1181,0
"05",94,79599,1895,19113,8
"13",95,18092,402,3237,2
"17",95,1347,27,399,0
"21",95,15173,291,2595,2
"18",95,4844,96,1158,0
"15",95,20071,410,4777,4
"08",95,208054,4094,27701,74
"06",95,16174,333,3262,7
"12",95,27473,708,7693,21
"07",95,65926,1445,9605,16
"03",95,834424,15974,88183,382
"11",95,53348,997,6719,1
"14",95,1195,22,435,1
"01",95,165228,3838,30445,58
"16",95,22414,496,4481,2
"20",95,6032,130,1355,0
"19",95,12946,272,3438,3
"09",95,45574,1029,10086,4
"22",95,23030,462,4425,3
"10",95,3913,75,1431,0
"02",95,7679,143,1182,1
"05",95,81497,1898,19125,12
"13",96,18496,404,3237,0
"17",96,1374,27,399,0
"21",96,15464,291,2595,0
"18",96,4941,97,1158,0
"15",96,20482,411,4787,10
"08",96,212156,4102,27739,38
"06",96,16507,333,3267,5
"12",96,28194,721,7709,16
"07",96,67378,1452,9619,14
"03",96,850436,16012,88537,354
"11",96,54334,986,6723,4
"14",96,1217,22,436,1
"01",96,169079,3851,30501,56
"16",96,22914,500,4482,1
"20",96,6162,130,1356,1
"19",96,13218,272,3440,2
"09",96,46605,1031,10088,2
"22",96,23492,462,4428,3
"10",96,3989,76,1431,0
"02",96,7822,143,1182,0
"05",96,83403,1906,19134,9
"13",97,18900,404,3237,0
"17",97,1401,27,399,0
"21",97,15755,291,2596,1
"18",97,5038,97,1158,0
"15",97,20893,411,4797,10
"08",97,216263,4107,27759,20
"06",97,16840,333,3271,4
"12",97,28922,728,7715,6
"07",97,68837,1459,9651,32
"03",97,866515,16079,88758,221
"11",97,55321,987,6727,4
"14",97,1239,22,436,0
"01",97,172937,3858,30583,82
"16",97,23414,500,4490,8
"20",97,6292,130,1356,0
"19",97,13491,273,3442,2
"09",97,47642,1037,10100,12
"22",97,23954,462,4429,1
"10",97,4065,76,1431,0
"02",97,7965,143,1183,1
"05",97,85319,1916,19146,12
"13",98,19305,405,3244,7
"17",98,1428,27,399,0
"21",98,16046,291,2597,1
"18",98,5135,97,1158,0
"15",98,21305,412,4802,5
"08",98,220377,4114,27790,31
"06",98,17173,333,3273,2
"12",98,29657,735,7728,13
"07",98,70302,1465,9663,12
"03",98,882627,16112,88968,210
"11",98,56308,987,6730,3
"14",98,1261,22,436,0
"01",98,176804,3867,30637,54
"16",98,23918,504,4494,4
"20",98,6422,130,1356,0
"19",98,13765,274,3443,1
"09",98,48683,1041,10104,4
"22",98,24416,462,4430,1
"10",98,4141,76,1431,0
"02",98,8108,143,1184,1
"05",98,87237,1918,19152,6
"13",99,19713,408,3245,1
"17",99,1455,27,399,0
"21",99,16337,291,2598,1
"18",99,5232,97,1158,0
"15",99,21718,413,4806,4
"08",99,224501,4124,27809,19
"06",99,17508,335,3274,1
"12",99,30396,739,7738,10
"07",99,71769,1467,9719,56
"03",99,898758,16131,89018,50
"11",99,57295,987,6730,0
"14",99,1283,22,436,0
"01",99,180680,3876,30658,21
"16",99,24424,506,4498,4
"20",99,6553,131,1357,1
"19",99,14039,274,3443,0
"09",99,49731,1048,10107,3
"22",99,24878,462,4432,2
"10",99,4217,76,1431,0
"02",99,8251,143,1187,3
"05",99,89155,1918,19154,2
"13",100,20126,413,3249,4
"17",100,1482,27,399,0
"21",100,16628,291,2598,0
"18",100,5329,97,1158,0
"15",100,22133,415,4809,3
"08",100,228637,4136,27828,19
"06",100,17844,336,3276,2
"12",100,31137,741,7743,5
"07",100,73237,1468,9734,15
"03",100,914901,16143,89205,187
"11",100,58282,987,6734,4
"14",100,1305,22,436,0
"01",100,184564,3884,30715,57
"16",100,24932,508,4498,0
"20",100,6684,131,1357,0
"19",100,14314,275,3447,4
"09",100,50784,1053,10117,10
"22",100,25341,463,4432,0
"10",100,4293,76,1431,0
"02",100,8394,143,1187,0
"05",100,91076,1921,19162,8
"13",101,20540,414,3252,3
"17",101,1509,27,399,0
"21",101,16919,291,2598,0
"18",101,5426,97,1158,0
"15",101,22548,415,4821,12
"08",101,232784,4147,27842,14
"06",101,18180,336,3276,0
"12",101,31884,747,7753,10
"07",101,74710,1473,9751,17
"03",101,931073,16172,89442,237
"11",101,59269,987,6735,1
"14",101,1327,22,436,0
"01",101,188462,3898,30734,19
"16",101,25443,511,4499,1
"20",101,6815,131,1357,0
"19",101,14589,275,3447,0
"09",101,51839,1055,10121,4
"22",101,25804,463,4433,1
"10",101,4369,76,1431,0
"02",101,8537,143,1187,0
"05",101,92997,1921,19164,2
"13",102,20955,415,3255,3
"17",102,1536,27,399,0
"21",102,17211,292,2598,0
"18",102,5523,97,1158,0
"15",102,22968,420,4822,1
"08",102,236938,4154,27860,18
"06",102,18516,336,3279,3
"12",102,32634,750,7764,11
"07",102,76189,1479,9772,21
"03",102,947274,16201,89526,84
"11",102,60257,988,6738,3
"14",102,1350,23,436,0
"01",102,192372,3910,30758,24
"16",102,25957,514,4503,4
"20",102,6946,131,1357,0
"19",102,14865,276,3447,0
"09",102,52898,1059,10122,1
"22",102,26268,464,4433,0
"10",102,4445,76,1431,0
"02",102,8680,143,1187,0
"05",102,94931,1934,19168,4
